INSTNM,INSTURL,SAT_AVG,ADM_RATE,IS_PUBLIC,IS_CITY
University of Mount Saint Vincent,www.mountsaintvincent.edu/,1110,0.8464,0,1
Icahn School of Medicine at Mount Sinai,icahn.mssm.edu/,NA,NA,0,1
Nassau Community College,www.ncc.edu/,NA,NA,1,1
Nazareth University,https://www2.naz.edu/,1256,0.795,0,1
Neighborhood Playhouse School of the Theater,www.neighborhoodplayhouse.org/,NA,0.7059,0,1
The New School,https://www.newschool.edu/,NA,0.6252,0,1
Northeast College of Health Sciences,https://www.northeastcollege.edu/,NA,NA,0,0
New York Law School,www.nyls.edu/,NA,NA,0,1
New York Medical College,https://www.nymc.edu/,NA,NA,0,1
New York School for Medical and Dental Assistants,nysmda.com/,NA,NA,0,1
New York Theological Seminary,https://www.nyts.edu/,NA,NA,0,1
New York University,https://www.nyu.edu/,1527,0.0941,0,1
Niagara County Community College,www.niagaracc.suny.edu/,NA,NA,1,0
Niagara University,www.niagara.edu/,1155,0.8534,0,1
Empire Beauty School-Peekskill,www.empire.edu/,NA,NA,0,1
North Country Community College,www.nccc.edu/,NA,NA,1,0
New York College of Podiatric Medicine,www.nycpm.edu/,NA,NA,0,1
New York Institute of Technology,www.nyit.edu/,1290,0.7808,0,0
New York School of Interior Design,www.nysid.edu/,NA,0.6034,0,1
Ohr Hameir Theological Seminary,https://ohrhameir.com/,NA,NA,0,1
Onondaga Community College,www.sunyocc.edu/,NA,NA,1,1
Orange County Community College,https://sunyorange.edu/,NA,NA,1,1
Otsego Area BOCES-Practical Nursing Program,www.oncboces.org/,NA,NA,1,0
Pace University,www.pace.edu/,1232,0.7714,0,1
Paul Smiths College of Arts and Science,https://www.paulsmiths.edu/,NA,0.9073,0,0
Continental School of Beauty Culture-West Seneca,continentalschoolofbeauty.edu/,NA,NA,0,1
Plaza College,www.plazacollege.edu/,NA,0.3,0,1
Davis College,https://davisny.edu/,NA,0.3333,0,0
Pratt Institute-Main,https://www.pratt.edu/,1339,0.5317,0,1
Rabbinical Academy Mesivta Rabbi Chaim Berlin,https://rabbinicalacademyrabbichaimberlin.com/,NA,1,0,1
Rabbinical College Bobover Yeshiva Bnei Zion,rabbinicalcollegeboboveryeshiva.edu/,NA,NA,0,1
Rabbinical College Beth Shraga,https://rabbinicalcollegebethshraga.com/,NA,0.9259,0,1
Rabbinical Seminary Mkor Chaim,https://www.mkorchaim.org/,NA,1,0,1
Rabbinical College of Long Island,https://rabbinicalcollegelongisland.com/,NA,1,0,1
Rabbinical Seminary of America,www.rabbinical.org/,NA,0.9754,0,1
Rensselaer Polytechnic Institute,www.rpi.edu/,1415,0.5845,0,1
Roberts Wesleyan University,www.roberts.edu/,1205,0.7778,0,1
Rochester Institute of Technology,www.rit.edu/,1378,0.714,0,1
University of Rochester,https://www.rochester.edu/,1480,0.3585,0,1
The Rockefeller University,www.rockefeller.edu/,NA,NA,0,1
Rockland Community College,www.sunyrockland.edu/,NA,NA,1,1
Empire Beauty School-Manhattan,www.empire.edu/,NA,NA,0,1
Russell Sage College,sage.edu/,NA,0.7619,0,1
St Bernard's School of Theology and Ministry,www.stbernards.edu/,NA,NA,0,1
St Bonaventure University,https://www.sbu.edu/,1181,0.8153,0,0
St. Francis College,https://www.sfc.edu/,NA,NA,0,1
St. Joseph's College of Nursing,https://www.sjhcon.edu/,NA,0.4545,0,1
St Lawrence University,www.stlawu.edu/,1343,0.5847,0,0
The College of Saint Rose,www.strose.edu/,NA,0.734,0,1
St. Thomas Aquinas College,www.stac.edu/,NA,0.8223,0,1
Samaritan Hospital School of Nursing,https://www.sphp.com/careers/schools-of-nursing/,NA,NA,0,1
Sarah Lawrence College,www.sarahlawrence.edu/,1374,0.5893,0,1
Schenectady County Community College,sunysccc.edu/,NA,NA,1,1
Sh'or Yoshuv Rabbinical College,https://www.shoryoshuv.org/,NA,NA,0,1
Siena College,https://www.siena.edu/,1238,0.7057,0,1
Skidmore College,www.skidmore.edu/,1388,0.2292,0,1
St. Joseph's University-New York,www.sjny.edu/,1170,0.714,0,1
Saint Vladimirs Orthodox Theological Seminary,www.svots.edu/,NA,NA,0,1
Saint Elizabeth College of Nursing,https://www.secon.edu/,NA,1,0,1
St. John Fisher University,https://www.sjf.edu/,1207,0.678,0,1
St Paul's School of Nursing-Staten Island,www.stpaulsschoolofnursing.edu/,NA,NA,0,1
St. John's University-New York,www.stjohns.edu/,1215,0.7967,0,1
Sullivan County Community College,https://www.sunysullivan.edu/,NA,NA,1,0
SUNY College of Technology at Alfred,www.alfredstate.edu/,1059,0.8175,1,0
SUNY College of Technology at Canton,www.canton.edu/,NA,0.9634,1,0
SUNY College of Technology at Delhi,www.delhi.edu/,NA,0.8841,1,0
SUNY College of Agriculture and Technology at Cobleskill,www.cobleskill.edu/,1060,0.8325,1,0
Farmingdale State College,www.farmingdale.edu/,1104,0.6912,1,1
SUNY Morrisville,www.morrisville.edu/,NA,0.9123,1,0
University at Albany,www.albany.edu/,NA,0.6987,1,1
Binghamton University,www.binghamton.edu/,1415,0.3773,1,1
University at Buffalo,https://www.buffalo.edu/,1298,0.693,1,1
Stony Brook University,https://www.stonybrook.edu/,1410,0.4901,1,1
SUNY College of Environmental Science and Forestry,www.esf.edu/,NA,0.8294,1,1
SUNY Polytechnic Institute,www.sunypoly.edu/,1248,0.7844,1,1
SUNY Brockport,https://www.brockport.edu/,1147,0.7129,1,0
SUNY Buffalo State University,https://suny.buffalostate.edu/,1080,0.7587,1,1
State University of New York at Cortland,www2.cortland.edu/,NA,0.5071,1,0
SUNY at Fredonia,https://www.fredonia.edu/,1213,0.792,1,0
SUNY College at Geneseo,https://www.geneseo.edu/,1296,0.6353,1,0
State University of New York at New Paltz,www.newpaltz.edu/,1267,0.587,1,0
SUNY Oneonta,https://suny.oneonta.edu/,1181,0.7015,1,0
State University of New York at Oswego,https://www.oswego.edu/,1177,0.8039,1,0
SUNY College at Potsdam,www.potsdam.edu/,NA,0.8548,1,0
SUNY at Purchase College,www.purchase.edu/,1277,0.7283,1,1
SUNY College of Optometry,www.sunyopt.edu/,NA,NA,1,1
SUNY Old Westbury,www.oldwestbury.edu/,NA,0.8458,1,1
SUNY College at Plattsburgh,https://www.plattsburgh.edu/,1180,0.7518,1,0
SUNY Downstate Health Sciences University,https://www.downstate.edu/,NA,NA,1,1
Empire State University,www.sunyempire.edu/,NA,NA,1,1
SUNY Maritime College,www.sunymaritime.edu/,1199,0.7851,1,1
Upstate Medical University,www.upstate.edu/,NA,NA,1,1
Swedish Institute a College of Health Sciences,www.swedishinstitute.edu/,NA,NA,0,1
Syracuse University,https://www.syracuse.edu/,1351,0.4169,0,1
Talmudical Seminary Oholei Torah,www.tsot.edu/,NA,0.7808,0,1
Talmudical Institute of Upstate New York,https://www.tiuny.org/,NA,1,0,1
Teachers College at Columbia University,www.tc.columbia.edu/,NA,NA,0,1
Tompkins Cortland Community College,www.tompkinscortland.edu/,NA,NA,1,0
Torah Temimah Talmudical Seminary,https://torahtemimahtalmudicalseminary.com/,NA,0.6471,0,1
Touro University,https://www.touro.edu/,1365,0.6301,0,1
Trocaire College,https://trocaire.edu/,NA,0.8301,0,1
Excelsior University,www.excelsior.edu/,NA,NA,0,1
Ulster County Community College,https://www.sunyulster.edu/,NA,NA,1,0
Union College,www.union.edu/,1410,0.4379,0,1
Union Theological Seminary in the City of New York,utsnyc.edu/,NA,NA,0,1
United Talmudical Seminary,utsny.edu/,NA,NA,0,1
United States Merchant Marine Academy,https://www.usmma.edu/,1226,0.3247,1,1
United States Military Academy,www.westpoint.edu/,1355,0.1398,1,0
Utica University,https://www.utica.edu/,1130,0.8719,0,1
Vassar College,www.vassar.edu/,1513,0.1773,0,1
Villa Maria College,https://www.villa.edu/,NA,0.8668,0,1
School of Visual Arts,www.sva.edu/,1337,0.9132,0,1
Wagner College,www.wagner.edu/,1234,0.8346,0,1
Webb Institute,www.webb.edu/,1480,0.2,0,1
Wells College,www.wells.edu/,NA,0.6965,0,0
The College of Westchester,www.cw.edu/,NA,0.9457,0,1
SUNY Westchester Community College,www.sunywcc.edu/,NA,NA,1,1
Westchester School of Beauty Culture,westchesterschoolofbeautycultureny.com/,NA,NA,0,1
Word of Life Bible Institute,www.wordoflife.edu/,NA,NA,0,0
Yeshiva Karlin Stolin,https://yeshivakarlinstolin.org/,NA,NA,0,1
Yeshiva Derech Chaim,https://ydc.edu/,NA,0.7021,0,1
Yeshiva of Nitra Rabbinical College,yeshivaofnitra.org/,NA,NA,0,0
Yeshivath Shaar Hatorah,shaarhatorah.edu/,NA,0.9184,0,1
Yeshiva University,www.yu.edu/,1410,0.6375,0,1
Yeshivath Viznitz,https://yeshivathviznitz.com/,NA,0.9373,0,1
Yeshivath Zichron Moshe,https://yeshivathzichronmoshe.com/,NA,0.5217,0,0
College of the Albemarle,www.albemarle.edu/,NA,NA,1,0
South Piedmont Community College,https://www.spcc.edu/,NA,NA,1,0
Appalachian State University,https://www.appstate.edu/,1187,0.8864,1,0
Asheville-Buncombe Technical Community College,www.abtech.edu/,NA,NA,1,1
Barton College,https://www.barton.edu/,NA,0.9587,0,0
Beaufort County Community College,www.beaufortccc.edu/,NA,NA,1,0
Belmont Abbey College,www.belmontabbeycollege.edu/,1082,0.9038,0,1
Bennett College,https://www.bennett.edu/,890,0.3361,0,1
Bladen Community College,https://www.bladencc.edu/,NA,NA,1,0
Blue Ridge Community College,www.blueridge.edu/,NA,NA,1,1
Brevard College,https://www.brevard.edu/,1064,0.395,0,0
Brunswick Community College,www.brunswickcc.edu/,NA,NA,1,0
Cabarrus College of Health Sciences,https://cabarruscollege.edu/,1020,0.4921,0,1
Caldwell Community College and Technical Institute,https://www.cccti.edu/,NA,NA,1,1
Campbell University,https://www.campbell.edu/,NA,0.9429,0,0
Cape Fear Community College,www.cfcc.edu/,NA,NA,1,1
Carteret Community College,www.carteret.edu/,NA,NA,1,0
Catawba College,www.catawba.edu/,1136,0.777,0,1
Catawba Valley Community College,www.cvcc.edu/,NA,NA,1,1
Central Carolina Community College,www.cccc.edu/,NA,NA,1,0
Central Piedmont Community College,www.cpcc.edu/,NA,NA,1,1
Chowan University,https://www.chowan.edu/,970,0.7237,0,0
Cleveland Community College,www.clevelandcc.edu/,NA,NA,1,0
Coastal Carolina Community College,www.coastalcarolina.edu/,NA,NA,1,1
Craven Community College,https://cravencc.edu/,NA,NA,1,0
Davidson-Davie Community College,www.davidsondavie.edu/,NA,NA,1,0
Davidson College,https://davidson.edu/,1448,0.1448,0,1
Duke University,www.duke.edu/,1539,0.0678,0,1
Durham Technical Community College,www.durhamtech.edu/,NA,NA,1,1
East Carolina University,https://www.ecu.edu/,1143,0.9006,1,1
Edgecombe Community College,www.edgecombe.edu/,NA,NA,1,0
Elizabeth City State University,https://www.ecsu.edu/,NA,0.7049,1,0
Elon University,www.elon.edu/,1222,0.6731,0,1
Fayetteville Technical Community College,https://www.faytechcc.edu/,NA,NA,1,1
Fayetteville State University,https://www.uncfsu.edu/,972,0.7989,1,1
Forsyth Technical Community College,https://www.forsythtech.edu/,NA,NA,1,1
Gardner-Webb University,www.gardner-webb.edu/,1146,0.8702,0,0
Gaston College,www.gaston.edu/,NA,NA,1,1
Greensboro College,https://www.greensboro.edu/,NA,0.9205,0,1
Guilford College,https://www.guilford.edu/,1120,0.8376,0,1
Guilford Technical Community College,www.gtcc.edu/,NA,NA,1,1
Halifax Community College,www.halifaxcc.edu/,NA,NA,1,0
Haywood Community College,https://www.haywood.edu/,NA,NA,1,0
Heritage Bible College,www.heritagebiblecollege.edu/,NA,NA,0,0
High Point University,www.highpoint.edu/,1242,0.7683,0,1
Isothermal Community College,https://www.isothermal.edu/,NA,NA,1,0
James Sprunt Community College,www.jamessprunt.edu/,NA,NA,1,0
Johnson C Smith University,https://www.jcsu.edu/,NA,0.4287,0,1
Johnston Community College,www.johnstoncc.edu/,NA,NA,1,0
Lees-McRae College,www.lmc.edu/,NA,0.8075,0,0
Lenoir Community College,https://www.lenoircc.edu/,NA,NA,1,0
Lenoir-Rhyne University,www.lr.edu/,NA,0.8068,0,1
Leons Beauty School Inc,www.leonsbeauty.com/,NA,NA,0,1
Livingstone College,livingstone.edu/,NA,0.7409,0,1
Louisburg College,www.louisburg.edu/,NA,0.3205,0,0
Mars Hill University,www.mhu.edu/,NA,0.7789,0,0
Martin Community College,www.martincc.edu/,NA,NA,1,0
Mayland Community College,https://www.mayland.edu/,NA,NA,1,0
McDowell Technical Community College,https://www.mcdowelltech.edu/,NA,NA,1,0
Meredith College,www.meredith.edu/,1224,0.7466,0,1
Methodist University,www.methodist.edu/,1201,0.752,0,1
Miller-Motte College-Wilmington,https://www.miller-motte.edu/,NA,NA,0,1
Mitchell Community College,https://www.mitchellcc.edu/,NA,NA,1,0
Mitchells Academy,www.mitchells.edu/,NA,NA,0,1
Montgomery Community College,www.montgomery.edu/,NA,NA,1,0
Montreat College,https://www.montreat.edu/,NA,0.6555,0,1
University of Mount Olive,https://umo.edu/,1020,0.7775,0,0
College of Wilmington,www.collegeofwilmington.edu/,NA,NA,0,1
Nash Community College,https://www.nashcc.edu/,NA,NA,1,0
North Carolina A & T State University,www.ncat.edu/,1048,0.4617,1,1
University of North Carolina Asheville,https://unca.edu/,1247,0.9389,1,1
University of North Carolina at Chapel Hill,https://www.unc.edu/,1454,0.1874,1,1
University of North Carolina at Charlotte,https://www.charlotte.edu/,1202,0.8021,1,1
University of North Carolina at Greensboro,www.uncg.edu/,1187,0.8983,1,1
North Carolina Central University,https://www.nccu.edu/,1023,0.9049,1,1
University of North Carolina School of the Arts,www.uncsa.edu/,1250,0.331,1,1
North Carolina State University at Raleigh,www.ncsu.edu/,1380,0.3985,1,1
North Carolina Wesleyan University,www.ncwc.edu/,NA,0.7795,0,1
University of North Carolina Wilmington,www.uncw.edu/,1262,0.7401,1,1
Pamlico Community College,www.pamlicocc.edu/,NA,NA,1,0
William Peace University,www.peace.edu/,1198,0.9736,0,1
University of North Carolina at Pembroke,https://www.uncp.edu/,NA,0.9236,1,0
Pfeiffer University,www.pfeiffer.edu/,NA,0.953,0,0
Piedmont Community College,www.piedmontcc.edu/,NA,NA,1,0
Pitt Community College,https://pittcc.edu/,NA,NA,1,1
Queens University of Charlotte,www.queens.edu/,1223,0.6768,0,1
Randolph Community College,https://www.randolph.edu/,NA,NA,1,0
Richmond Community College,https://www.richmondcc.edu/,NA,NA,1,0
Mid-Atlantic Christian University,www.macuniversity.edu/,NA,0.7621,0,0
Roanoke-Chowan Community College,www.roanokechowan.edu/,NA,NA,1,0
Robeson Community College,www.robeson.edu/,NA,NA,1,0
Rockingham Community College,https://www.rockinghamcc.edu/,NA,NA,1,0
Rowan-Cabarrus Community College,https://www.rccc.edu/,NA,NA,1,1
Saint Augustine's University,www.st-aug.edu/,NA,0.5873,0,1
Salem College,www.salem.edu/,1168,0.8703,0,1
Sampson Community College,www.sampsoncc.edu/,NA,NA,1,0
Sandhills Community College,https://www.sandhills.edu/,NA,NA,1,0
Shaw University,www.shawu.edu/,NA,0.3048,0,1
Paul Mitchell the School-Fayetteville,paulmitchell.edu/fayetteville,NA,NA,0,1
St. Andrews University,www.sa.edu/,NA,NA,0,0
Southeastern Community College,www.sccnc.edu/,NA,NA,1,0
Southwestern Community College,https://www.southwesterncc.edu/,NA,NA,1,0
Stanly Community College,www.stanly.edu/,NA,NA,1,0
Southeastern Baptist Theological Seminary,www.sebts.edu/,1090,0.7661,0,1
Surry Community College,https://surry.edu/,NA,NA,1,0
Alamance Community College,www.alamancecc.edu/,NA,NA,1,1
Tri-County Community College,https://www.tricountycc.edu/,NA,NA,1,0
Vance-Granville Community College,www.vgcc.edu/,NA,NA,1,0
Wake Forest University,www.wfu.edu/,1469,0.21560000000000001,0,1
Wake Technical Community College,www.waketech.edu/,NA,NA,1,1
Warren Wilson College,https://www.warren-wilson.edu/,1290,0.7762,0,0
Watts College of Nursing,wattscollegeofnursing.edu/,NA,NA,0,1
Wayne Community College,www.waynecc.edu/,NA,NA,1,1
Western Piedmont Community College,https://www.wpcc.edu/,NA,NA,1,1
Wilkes Community College,www.wilkescc.edu/,NA,NA,1,0
Wilson Community College,www.wilsoncc.edu/,NA,NA,1,0
Wingate University,https://www.wingate.edu/,1083,0.8499,0,1
Carolina Christian College,www.carolina.edu/,NA,NA,0,1
Winston Salem Barber School,www.wsbarberschool.com/,NA,NA,0,1
Winston-Salem State University,www.wssu.edu/,946,0.6855,1,1
Western Carolina University,www.wcu.edu/,1151,0.8666,1,0
Rasmussen University-North Dakota,https://rasmussen.edu/,NA,NA,0,1
Bismarck State College,https://bismarckstate.edu/,NA,NA,1,1
Dickinson State University,www.dickinsonstate.edu/,NA,0.6005,1,0
Nueta Hidatsa Sahnish College,www.nhsc.edu/,NA,NA,1,0
Josef's School of Hair Skin & Body-Grand Forks,www.josefsschoolofhairdesign.com/,NA,NA,0,1
University of Jamestown,www.uj.edu/,NA,0.9351,0,0
Lake Region State College,www.lrsc.edu/,NA,NA,1,0
Cankdeska Cikana Community College,www.littlehoop.edu/,NA,NA,1,0
University of Mary,https://www.umary.edu/,NA,0.7825,0,0
Mayville State University,www.mayvillestate.edu/,NA,NA,1,0
Minot State University,www.minotstateu.edu/,1084,0.7221,1,1
University of North Dakota,https://und.edu/,NA,0.7709,1,1
North Dakota State College of Science,https://www.ndscs.edu/,NA,NA,1,0
Dakota College at Bottineau,www.dakotacollege.edu/,NA,NA,1,0
North Dakota State University-Main Campus,https://www.ndsu.edu/,1120,0.9581,1,1
Williston State College,https://willistonstate.edu/,NA,NA,1,0
Sitting Bull College,https://www.sittingbull.edu/,NA,NA,1,0
Trinity Bible College and Graduate School,trinitybiblecollege.edu/,1120,0.3622,0,0
Turtle Mountain Community College,www.tm.edu/,NA,NA,0,0
United Tribes Technical College,https://uttc.edu/,NA,NA,0,1
Valley City State University,www.vcsu.edu/,1090,0.6931,1,0
ETI Technical College,https://eticollege.edu/,NA,NA,0,1
Air Force Institute of Technology-Graduate School of Engineering & Management,www.afit.edu/,NA,NA,1,1
Herzing University-Akron,https://www.herzing.edu/,NA,0.9403,0,1
University of Akron Main Campus,www.uakron.edu/,1088,0.7091,1,1
University of Akron Wayne College,https://wayne.uakron.edu/,1049,0.8053,1,0
Allegheny Wesleyan College,awc.edu/,NA,NA,0,0
Apollo Career Center,https://www.apollocareercenter.com/adult-education/,NA,NA,1,1
Art Academy of Cincinnati,https://www.artacademy.edu/,NA,0.3314,0,1
Ashland County-West Holmes Career Center,www.acwhcc.org/,NA,NA,1,0
Ashland University,https://www.ashland.edu/,1119,0.8057,0,0
Ashtabula County Technical and Career Campus,www.atech.edu/,NA,NA,1,0
Athenaeum of Ohio,https://www.athenaeum.edu/,NA,NA,0,1
Auburn Career Center,https://www.auburncc.org/,NA,NA,1,1
Aultman College of Nursing and Health Sciences,https://www.aultmancollege.edu/,1020,0.4127,0,1
Baldwin Wallace University,https://www.bw.edu/,1176,0.7685,0,1
Belmont College,www.belmontcollege.edu/,NA,NA,1,0
Bluffton University,www.bluffton.edu/,1020,0.6116,0,0
Bowling Green State University-Firelands,https://www.firelands.bgsu.edu/,NA,NA,1,0
Bowling Green State University-Main Campus,www.bgsu.edu/,1118,0.8061,1,0
Bryant & Stratton College-Parma,https://www.bryantstratton.edu/,NA,NA,0,1
Buckeye Hills Career Center,www.buckeyehills.net/,NA,NA,1,0
Butler Technology and Career Development Schools,www.butlertech.org/,NA,NA,1,1
Canton City Schools Adult Career and Technical Education,https://www.ccsdistrict.org/site/default.aspx?PageID=189,NA,0.6296,1,1
Capital University,https://www.capital.edu/,1118,0.7317,0,1
Case Western Reserve University,www.case.edu/,1501,0.2868,0,1
Cedarville University,https://www.cedarville.edu/,1246,0.6282,0,0
Central Ohio Technical College,www.cotc.edu/,NA,NA,1,1
Central School of Practical Nursing,https://www.cspnohio.edu/,NA,NA,0,1
Central State University,https://www.centralstate.edu/,NA,0.46,1,0
Choffin Career  and Technical Center,www.choffinctcadulted.com/,NA,NA,1,1
The Christ College of Nursing and Health Sciences,https://www.thechristcollege.edu/,972,0.5018,0,1
Cincinnati College of Mortuary Science,www.ccms.edu/,NA,NA,0,1
University of Cincinnati-Main Campus,www.uc.edu/,1281,0.8767,1,1
Cincinnati State Technical and Community College,www.cincinnatistate.edu/,NA,NA,1,1
University of Cincinnati-Clermont College,www.ucclermont.edu/,NA,NA,1,1
University of Cincinnati-Blue Ash College,www.ucblueash.edu/,NA,NA,1,1
Ohio Christian University,www.ohiochristian.edu/,910,0.399,0,0
